	PRJEB41560	PRJNA182108	PRJNA419791	PRJNA427493	PRJNA549834	PRJNA590281	PRJNA590595	PRJNA598295	PRJNA628529	PRJNA684430	PRJNA776107	PRJNA854329	PRJNA882367	PRJNA885747	PRJNA937025	PRJNA975299	count
889	False	False	True	False	True	False	True	False	True	True	True	True	False	False	False	False	1
890	False	False	True	False	True	False	True	False	True	True	True	True	True	False	False	False	1
891	False	False	True	False	True	False	True	True	True	True	False	True	True	True	True	False	1
892	False	False	True	False	True	True	False	False	False	True	False	True	False	False	False	False	1
893	False	False	True	False	True	True	False	False	False	True	False	True	True	False	False	False	2
894	False	False	True	False	True	True	False	False	False	True	False	True	True	True	False	False	1
895	False	False	True	False	True	True	False	False	False	True	False	True	True	True	False	True	1
896	False	False	True	False	True	True	False	False	True	True	False	False	False	True	False	True	1
897	False	False	True	False	True	True	False	False	True	True	False	True	False	False	False	False	1
898	False	False	True	False	True	True	False	False	True	True	False	True	False	False	True	False	1
899	False	False	True	False	True	True	False	False	True	True	False	True	False	True	True	False	1
900	False	False	True	False	True	True	False	False	True	True	True	True	False	True	False	False	1
901	False	False	True	False	True	True	False	False	True	True	True	True	True	True	False	False	1
902	False	False	True	False	True	True	False	False	True	True	True	True	True	True	True	False	2
903	False	False	True	False	True	True	False	True	False	True	False	True	True	False	True	False	1
904	False	False	True	False	True	True	False	True	True	True	False	False	False	False	False	False	1
905	False	False	True	False	True	True	True	False	False	True	False	True	False	True	False	False	1
906	False	False	True	False	True	True	True	False	False	True	False	True	True	True	True	True	1
907	False	False	True	False	True	True	True	False	False	True	True	False	False	False	True	False	1
908	False	False	True	False	True	True	True	False	False	True	True	True	False	False	True	False	1
909	False	False	True	False	True	True	True	False	False	True	True	True	False	False	True	True	1
910	False	False	True	False	True	True	True	False	False	True	True	True	True	True	True	False	1
911	False	False	True	False	True	True	True	False	True	True	False	False	False	False	False	False	1
912	False	False	True	False	True	True	True	False	True	True	False	False	False	True	True	True	1
913	False	False	True	False	True	True	True	False	True	True	False	False	True	False	False	False	1
914	False	False	True	False	True	True	True	False	True	True	False	True	False	False	False	False	1
915	False	False	True	False	True	True	True	False	True	True	False	True	False	False	False	True	1
916	False	False	True	False	True	True	True	False	True	True	False	True	False	True	True	False	1
917	False	False	True	False	True	True	True	False	True	True	True	False	False	True	False	False	1
918	False	False	True	False	True	True	True	False	True	True	True	True	False	False	False	False	1
919	False	False	True	False	True	True	True	False	True	True	True	True	False	True	False	False	2
920	False	False	True	False	True	True	True	False	True	True	True	True	False	True	True	False	1
921	False	False	True	False	True	True	True	False	True	True	True	True	False	True	True	True	2
922	False	False	True	False	True	True	True	False	True	True	True	True	True	False	False	False	2
923	False	False	True	False	True	True	True	False	True	True	True	True	True	False	True	False	1
924	False	False	True	False	True	True	True	False	True	True	True	True	True	True	False	False	1
925	False	False	True	False	True	True	True	False	True	True	True	True	True	True	True	False	2
926	False	False	True	False	True	True	True	False	True	True	True	True	True	True	True	True	1
927	False	False	True	False	True	True	True	True	False	True	False	True	True	True	False	False	1
928	False	False	True	False	True	True	True	True	False	True	True	True	False	True	True	True	1
929	False	False	True	False	True	True	True	True	True	True	False	True	False	False	True	True	1
930	False	False	True	False	True	True	True	True	True	True	False	True	True	False	True	False	1
931	False	False	True	False	True	True	True	True	True	True	False	True	True	True	True	False	1
932	False	False	True	False	True	True	True	True	True	True	True	False	True	True	True	False	1
933	False	False	True	False	True	True	True	True	True	True	True	True	False	False	True	False	1
934	False	False	True	False	True	True	True	True	True	True	True	True	False	True	False	False	2
935	False	False	True	False	True	True	True	True	True	True	True	True	False	True	False	True	1
936	False	False	True	False	True	True	True	True	True	True	True	True	True	False	True	False	1
937	False	False	True	False	True	True	True	True	True	True	True	True	True	True	False	True	1
938	False	False	True	False	True	True	True	True	True	True	True	True	True	True	True	False	2
939	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	1
940	False	False	True	True	False	False	False	False	False	False	False	True	False	False	True	False	1
941	False	False	True	True	False	False	False	False	False	False	False	True	False	False	True	True	1
942	False	False	True	True	False	False	False	False	False	False	True	True	False	False	False	False	1
943	False	False	True	True	False	False	False	False	False	False	True	True	False	False	True	False	1
944	False	False	True	True	False	False	False	False	False	False	True	True	False	True	False	False	2
945	False	False	True	True	False	False	False	False	False	False	True	True	False	True	True	True	1
946	False	False	True	True	False	False	False	False	False	False	True	True	True	False	False	False	1
947	False	False	True	True	False	False	False	False	True	False	False	False	False	False	False	False	1
948	False	False	True	True	False	False	False	False	True	False	False	False	True	False	True	False	1
949	False	False	True	True	False	False	False	False	True	False	False	True	False	False	True	False	1
950	False	False	True	True	False	False	False	False	True	False	False	True	False	True	False	False	2
951	False	False	True	True	False	False	False	False	True	False	False	True	False	True	True	False	1
952	False	False	True	True	False	False	False	False	True	False	False	True	True	True	False	True	1
953	False	False	True	True	False	False	False	False	True	False	True	False	False	False	False	False	2
954	False	False	True	True	False	False	False	False	True	False	True	False	False	True	True	False	1
955	False	False	True	True	False	False	False	False	True	False	True	True	False	False	False	False	3
956	False	False	True	True	False	False	False	False	True	False	True	True	True	False	False	False	1
957	False	False	True	True	False	False	False	True	False	False	False	False	False	True	True	False	1
958	False	False	True	True	False	False	False	True	False	False	False	False	True	False	False	False	1
959	False	False	True	True	False	False	False	True	False	False	True	True	False	False	True	False	1
960	False	False	True	True	False	False	False	True	False	False	True	True	False	True	False	False	1
961	False	False	True	True	False	False	False	True	True	False	True	False	False	False	False	False	1
962	False	False	True	True	False	False	False	True	True	False	True	False	False	False	True	False	1
963	False	False	True	True	False	False	False	True	True	False	True	True	True	True	True	False	1
964	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	1
965	False	False	True	True	False	False	True	False	False	False	False	False	False	False	True	False	1
966	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	1
967	False	False	True	True	False	False	True	False	False	False	False	True	False	False	True	False	2
968	False	False	True	True	False	False	True	False	False	False	True	False	False	True	False	False	1
969	False	False	True	True	False	False	True	False	False	False	True	False	True	False	False	False	1
970	False	False	True	True	False	False	True	False	False	False	True	True	False	False	False	False	2
971	False	False	True	True	False	False	True	False	False	False	True	True	False	False	True	False	1
